id,name,averagePricePerUnit,regularSaleVelocity,universalisUrl,amount,amountTotalPrice,costItemId,costItemAmount,costItemName
21282,Songs of Salt and Suffering Orchestrion Roll,21986,0.21,https://universalis.app/market/21282,1,21986,25200,200,White Gatherers' Scrip
23898,Garden Gravel,26121,3.79,https://universalis.app/market/23898,1,26121,25200,75,White Gatherers' Scrip
20013,Dusklight Aethersand,202,51.18,https://universalis.app/market/20013,1,202,25200,10,White Gatherers' Scrip
20014,Dawnlight Aethersand,77,32.29,https://universalis.app/market/20014,1,77,25200,10,White Gatherers' Scrip
20015,Everbright Aethersand,40,29.96,https://universalis.app/market/20015,1,40,25200,15,White Gatherers' Scrip
20016,Everborn Aethersand,470,19.57,https://universalis.app/market/20016,1,470,25200,15,White Gatherers' Scrip
20017,Everdeep Aethersand,803,9.11,https://universalis.app/market/20017,1,803,25200,15,White Gatherers' Scrip
5687,Gatherer's Guerdon Materia IV,515,15.18,https://universalis.app/market/5687,1,515,25200,25,White Gatherers' Scrip
5692,Gatherer's Guile Materia IV,312,11.71,https://universalis.app/market/5692,1,312,25200,25,White Gatherers' Scrip
5697,Gatherer's Grasp Materia IV,147,12.57,https://universalis.app/market/5697,1,147,25200,25,White Gatherers' Scrip
5688,Gatherer's Guerdon Materia V,810,18.86,https://universalis.app/market/5688,1,810,25200,200,White Gatherers' Scrip
5693,Gatherer's Guile Materia V,722,13.75,https://universalis.app/market/5693,1,722,25200,200,White Gatherers' Scrip
5698,Gatherer's Grasp Materia V,382,8.89,https://universalis.app/market/5698,1,382,25200,200,White Gatherers' Scrip
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,25200,200,White Gatherers' Scrip
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,25200,200,White Gatherers' Scrip
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,25200,200,White Gatherers' Scrip
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,25200,200,White Gatherers' Scrip
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,25200,200,White Gatherers' Scrip
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,25200,200,White Gatherers' Scrip
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,25200,250,White Gatherers' Scrip
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,25200,250,White Gatherers' Scrip
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,25200,250,White Gatherers' Scrip
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,25200,250,White Gatherers' Scrip
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,25200,250,White Gatherers' Scrip
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,25200,250,White Gatherers' Scrip
5688,Gatherer's Guerdon Materia V,810,18.86,https://universalis.app/market/5688,1,810,16783,1,Mhachi Demimatter
5693,Gatherer's Guile Materia V,722,13.75,https://universalis.app/market/5693,1,722,16783,1,Mhachi Demimatter
5698,Gatherer's Grasp Materia V,382,8.89,https://universalis.app/market/5698,1,382,16783,1,Mhachi Demimatter
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,18031,1,Cracked Crystal
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,18031,1,Cracked Crystal
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,18031,1,Cracked Crystal
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,26820,1,Cracked Planicrystal
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,26820,1,Cracked Planicrystal
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,26820,1,Cracked Planicrystal
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,26822,1,Cracked Stellacrystal
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,26822,1,Cracked Stellacrystal
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,26822,1,Cracked Stellacrystal
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,36026,1,Cracked Dendrocrystal
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,36026,1,Cracked Dendrocrystal
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,36026,1,Cracked Dendrocrystal
33935,Gatherer's Guerdon Materia X,5953,242.86,https://universalis.app/market/33935,1,5953,36028,1,Cracked Anthocrystal
33936,Gatherer's Guile Materia X,4925,137.89,https://universalis.app/market/33936,1,4925,36028,1,Cracked Anthocrystal
33937,Gatherer's Grasp Materia X,1147,97.5,https://universalis.app/market/33937,1,1147,36028,1,Cracked Anthocrystal
31352,Bozjan Runner's Secrets (Head Gear),1109989,0.25,https://universalis.app/market/31352,1,1109989,31351,500,Bozjan Coin
31353,Bozjan Runner's Secrets (Body Gear),1256110,0.43,https://universalis.app/market/31353,1,1256110,31351,999,Bozjan Coin
31354,Bozjan Runner's Secrets (Hand Gear),1095482,0.29,https://universalis.app/market/31354,1,1095482,31351,500,Bozjan Coin
31355,Bozjan Runner's Secrets (Leg Gear),1632333,0.29,https://universalis.app/market/31355,1,1632333,31351,999,Bozjan Coin
31356,Bozjan Runner's Secrets (Foot Gear),1193999,0.32,https://universalis.app/market/31356,1,1193999,31351,500,Bozjan Coin
28592,Craftsman's Coverall Top,414822,0.39,https://universalis.app/market/28592,1,414822,28063,2200,Skybuilders' Scrip
28593,Craftsman's Coverall Bottoms,286331,0.29,https://universalis.app/market/28593,1,286331,28063,2000,Skybuilders' Scrip
28594,Craftsman's Singlet,435202,0.96,https://universalis.app/market/28594,1,435202,28063,2200,Skybuilders' Scrip
30052,Craftsman's Apron,263019,1.07,https://universalis.app/market/30052,1,263019,28063,2200,Skybuilders' Scrip
30053,Craftsman's Leather Trousers,466973,0.93,https://universalis.app/market/30053,1,466973,28063,2000,Skybuilders' Scrip
30054,Craftsman's Leather Shoes,230815,0.46,https://universalis.app/market/30054,1,230815,28063,1200,Skybuilders' Scrip
28141,Stuffed Hraesvelgr,192999,0.25,https://universalis.app/market/28141,1,192999,28063,600,Skybuilders' Scrip
28971,Garment Rack,65497,0.29,https://universalis.app/market/28971,1,65497,28063,350,Skybuilders' Scrip
28979,Lord Commander Portrait,72996,0.43,https://universalis.app/market/28979,1,72996,28063,900,Skybuilders' Scrip
28989,Azure Dragoon Portrait,80609,0.39,https://universalis.app/market/28989,1,80609,28063,900,Skybuilders' Scrip
28995,Apron Rack,116427,0.79,https://universalis.app/market/28995,1,116427,28063,350,Skybuilders' Scrip
30416,Ishgardian Display Stand,59163,0.29,https://universalis.app/market/30416,1,59163,28063,350,Skybuilders' Scrip
30417,Fortemps Sofa,83993,0.29,https://universalis.app/market/30417,1,83993,28063,350,Skybuilders' Scrip
30418,Stuffed Estinien,42601,0.32,https://universalis.app/market/30418,1,42601,28063,600,Skybuilders' Scrip
28963,Moogle Round Table,123000,0.14,https://universalis.app/market/28963,1,123000,28063,250,Skybuilders' Scrip
28964,Modern Mogseat,115539,0.54,https://universalis.app/market/28964,1,115539,28063,200,Skybuilders' Scrip
32793,Skyworker's Helmet,500000,0.07,https://universalis.app/market/32793,1,500000,28063,1200,Skybuilders' Scrip
32794,Skyworker's Singlet,528580,1.57,https://universalis.app/market/32794,1,528580,28063,2200,Skybuilders' Scrip
32795,Skyworker's Gloves,247900,0.07,https://universalis.app/market/32795,1,247900,28063,1200,Skybuilders' Scrip
32796,Skyworker's Bottoms,544847,0.64,https://universalis.app/market/32796,1,544847,28063,2000,Skybuilders' Scrip
32797,Skyworker's Boots,220146,0.29,https://universalis.app/market/32797,1,220146,28063,1200,Skybuilders' Scrip
32216,Ishgardian Stove,37656,0.36,https://universalis.app/market/32216,1,37656,28063,350,Skybuilders' Scrip
32213,Stuffed Cait Sith,127665,0.14,https://universalis.app/market/32213,1,127665,28063,600,Skybuilders' Scrip
30413,Mandragora Table Chronometer,64990,0.07,https://universalis.app/market/30413,1,64990,28063,200,Skybuilders' Scrip
30414,Paissa Rug,13895,0.07,https://universalis.app/market/30414,1,13895,28063,200,Skybuilders' Scrip
30415,Huggable Gaelicat,99990,0.11,https://universalis.app/market/30415,1,99990,28063,250,Skybuilders' Scrip
30865,Incitatus Whistle,9949996,0.21,https://universalis.app/market/30865,1,9949996,30341,600,Faux Leaf
30874,Sand Fox,5749992,0.18,https://universalis.app/market/30874,1,5749992,30341,400,Faux Leaf
12056,Lesser Panda,63456,1.32,https://universalis.app/market/12056,1,63456,30341,150,Faux Leaf
13283,Korpokkur Kid,9335,1.79,https://universalis.app/market/13283,1,9335,30341,150,Faux Leaf
33145,Construct VI-S Core,11969407,0.07,https://universalis.app/market/33145,1,11969407,30341,600,Faux Leaf
33691,Anteater,5975499,0.11,https://universalis.app/market/33691,1,5975499,30341,400,Faux Leaf
33709,Magicked Prism (Namazu),25666,0.71,https://universalis.app/market/33709,20,513320,30341,25,Faux Leaf
36904,Troll Horn,8999932,0.18,https://universalis.app/market/36904,1,8999932,30341,600,Faux Leaf
36003,Calydontis Horn,9999758,0.07,https://universalis.app/market/36003,1,9999758,30341,600,Faux Leaf
38457,Wondrous Lanner Whistle,8766664,0.29,https://universalis.app/market/38457,1,8766664,30341,600,Faux Leaf
38450,Pterosquirrel,5912559,0.32,https://universalis.app/market/38450,1,5912559,30341,400,Faux Leaf
39474,Corgi,6056384,0.75,https://universalis.app/market/39474,1,6056384,30341,400,Faux Leaf
39501,Magicked Prism (Faux Fox Face),4000,0.71,https://universalis.app/market/39501,20,80000,30341,25,Faux Leaf
40390,Magicked Children's Bed,8642850,0.32,https://universalis.app/market/40390,1,8642850,30341,600,Faux Leaf
40374,Chimpanzee,6235595,0.25,https://universalis.app/market/40374,1,6235595,30341,400,Faux Leaf
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,28188,3,Hammered Frogment
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,28188,3,Hammered Frogment
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,28188,3,Hammered Frogment
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,28188,9,Hammered Frogment
26736,Craftsman's Cunning Materia VIII,392,21.61,https://universalis.app/market/26736,1,392,28188,9,Hammered Frogment
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,28188,9,Hammered Frogment
31320,Slithersand,8279,24.07,https://universalis.app/market/31320,1,8279,28188,1,Hammered Frogment
5890,Storm Tracer,50,33.82,https://universalis.app/market/5890,10,500,31577,1,Faire Voucher XX
5891,Flame Tracer,114,5.36,https://universalis.app/market/5891,10,1140,31577,1,Faire Voucher XX
5892,Serpent Tracer,89,0.14,https://universalis.app/market/5892,10,890,31577,1,Faire Voucher XX
5893,Lominsan Sparkler,109,15,https://universalis.app/market/5893,10,1090,31577,1,Faire Voucher XX
5894,Gridanian Sparkler,166,24.18,https://universalis.app/market/5894,10,1660,31577,1,Faire Voucher XX
5895,Ul'dahn Sparkler,36,10.46,https://universalis.app/market/5895,10,360,31577,1,Faire Voucher XX
5902,Bombard Bloom,225,97.64,https://universalis.app/market/5902,10,2250,31577,1,Faire Voucher XX
8216,Pinwheel,68,41.68,https://universalis.app/market/8216,10,680,31577,1,Faire Voucher XX
28906,Skysteel Ingot,16711,0.5,https://universalis.app/market/28906,1,16711,28063,200,Skybuilders' Scrip
28907,Skysteel Leather,25181,0.75,https://universalis.app/market/28907,1,25181,28063,200,Skybuilders' Scrip
28908,Skysteel Cloth,22203,0.75,https://universalis.app/market/28908,1,22203,28063,200,Skybuilders' Scrip
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,28063,240,Skybuilders' Scrip
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,28063,240,Skybuilders' Scrip
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,28063,240,Skybuilders' Scrip
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,28063,240,Skybuilders' Scrip
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,28063,240,Skybuilders' Scrip
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,28063,240,Skybuilders' Scrip
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,28063,300,Skybuilders' Scrip
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,28063,300,Skybuilders' Scrip
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,28063,300,Skybuilders' Scrip
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,28063,300,Skybuilders' Scrip
26736,Craftsman's Cunning Materia VIII,392,21.61,https://universalis.app/market/26736,1,392,28063,300,Skybuilders' Scrip
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,28063,300,Skybuilders' Scrip
30116,Ruby Red Dye,12955,130.54,https://universalis.app/market/30116,1,12955,28063,100,Skybuilders' Scrip
30117,Cherry Pink Dye,17020,42.43,https://universalis.app/market/30117,1,17020,28063,100,Skybuilders' Scrip
30118,Canary Yellow Dye,14418,8.64,https://universalis.app/market/30118,1,14418,28063,100,Skybuilders' Scrip
30119,Vanilla Yellow Dye,10475,2.54,https://universalis.app/market/30119,1,10475,28063,100,Skybuilders' Scrip
30120,Dragoon Blue Dye,16586,18.21,https://universalis.app/market/30120,1,16586,28063,100,Skybuilders' Scrip
30121,Turquoise Blue Dye,15664,32.61,https://universalis.app/market/30121,1,15664,28063,100,Skybuilders' Scrip
30122,Gunmetal Black Dye,33469,61.25,https://universalis.app/market/30122,1,33469,28063,500,Skybuilders' Scrip
30123,Pearl White Dye,32850,48.11,https://universalis.app/market/30123,1,32850,28063,500,Skybuilders' Scrip
30124,Metallic Brass Dye,40045,19.07,https://universalis.app/market/30124,1,40045,28063,500,Skybuilders' Scrip
31758,Oddly Delicate Pine Log,4261,2.64,https://universalis.app/market/31758,1,4261,28063,30,Skybuilders' Scrip
31759,Oddly Delicate Silvergrace Ore,1040,1.61,https://universalis.app/market/31759,1,1040,28063,30,Skybuilders' Scrip
31761,Oddly Delicate Raw Celestine,8556,2.93,https://universalis.app/market/31761,1,8556,28063,30,Skybuilders' Scrip
31762,Oddly Delicate Gazelle Hide,7066,3,https://universalis.app/market/31762,1,7066,28063,30,Skybuilders' Scrip
31765,Oddly Delicate Hammerhead Shark,5999,0.82,https://universalis.app/market/31765,1,5999,28063,30,Skybuilders' Scrip
5702,Craftsman's Competence Materia IV,203,24.21,https://universalis.app/market/5702,1,203,25199,25,White Crafters' Scrip
5707,Craftsman's Cunning Materia IV,1127,57.32,https://universalis.app/market/5707,1,1127,25199,25,White Crafters' Scrip
5712,Craftsman's Command Materia IV,506,26.93,https://universalis.app/market/5712,1,506,25199,25,White Crafters' Scrip
5703,Craftsman's Competence Materia V,387,15.75,https://universalis.app/market/5703,1,387,25199,200,White Crafters' Scrip
5708,Craftsman's Cunning Materia V,6363,50.89,https://universalis.app/market/5708,1,6363,25199,200,White Crafters' Scrip
5713,Craftsman's Command Materia V,627,21.68,https://universalis.app/market/5713,1,627,25199,200,White Crafters' Scrip
18025,Craftsman's Competence Materia VI,281,16.25,https://universalis.app/market/18025,1,281,25199,200,White Crafters' Scrip
18026,Craftsman's Cunning Materia VI,781,27.79,https://universalis.app/market/18026,1,781,25199,200,White Crafters' Scrip
18027,Craftsman's Command Materia VI,259,14.57,https://universalis.app/market/18027,1,259,25199,200,White Crafters' Scrip
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,25199,200,White Crafters' Scrip
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,25199,200,White Crafters' Scrip
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,25199,200,White Crafters' Scrip
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,25199,250,White Crafters' Scrip
